preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
raw_l2,17,19,0.2253420189189514,0.21900127871640956,0.5714255877888105,0.7200166583061218
raw_l2,18,19,0.16475995365411011,0.1387484466048135,0.5310022941049088,0.6543689767519633
center_l2,0,1,0.09244105650836093,0.09286668523530972,0.4798196813755396,0.27567030986150104
center_l2,0,2,0.13967276964771463,0.16566273390895617,0.4628848561595123,0.25688345233599347
center_l2,0,3,0.0192768535817326,0.018245188435604565,0.38374098489320374,0.1282130436350902
center_l2,0,4,0.0635610336369503,0.06614269762874747,0.42634406297301486,0.2339479054013888
center_l2,0,5,0.049610514876359035,0.0460927018804038,0.4409529054448442,0.2174754242102305
center_l2,0,6,0.131558356129411,0.12034990291084023,0.5252741768648259,0.3999987045923869
center_l2,0,7,0.09575746400948712,0.09348740710032992,0.4694582856539848,0.29259990466137725
center_l2,0,8,0.11779303384380353,0.11990282914919789,0.49738217017707587,0.33215322097142536
center_l2,0,9,0.09416889325773306,0.10853470578215421,0.44327888818904215,0.2530524681011836
center_l2,0,10,0.0370805873565745,0.03668450334240554,0.430392548061333,0.23440258080760637
center_l2,0,11,0.05464100152288166,0.05399137724846605,0.4444330856755298,0.2350547562042872
center_l2,0,12,0.07469658472852736,0.07488236822268866,0.44302386550631345,0.23662690073251724
center_l2,0,13,0.07832089943680824,0.07653098860844189,0.4533335971499017,0.27952368805805844
center_l2,0,14,0.11989569568907409,0.12291826236134175,0.4878781783026262,0.31309152270356816
center_l2,0,15,0.05038545512304939,0.05099414641716408,0.4057608744639852,0.169402947028478
center_l2,0,16,0.05174939851191771,0.04687957984652755,0.4593727980934856,0.27377136051654816
center_l2,0,17,0.07953445059509336,0.07637437379185785,0.4960158202002148,0.34690427780151367
center_l2,0,18,0.1030442084920279,0.10363643101093697,0.46716088303802367,0.2850903843839963
center_l2,0,19,0.03770850768287802,0.03585366074111388,0.4184592452867521,0.21008053918679556
center_l2,1,2,0.12890529600559264,0.11603253677164509,0.5646422042753674,0.4488961696624756
center_l2,1,3,0.10363417691870429,0.10225980841230814,0.5010217395844669,0.3371591965357463
center_l2,1,4,0.16078180924316435,0.14041835425408555,0.5956615365336482,0.5040442645549774
center_l2,1,5,0.08565675139382181,0.08040493937233086,0.46229456658785145,0.24297383427619934
center_l2,1,6,0.07904495153291546,0.07526927951363706,0.4562179916304194,0.28182486693064374
